,path,channel,emotion,e-intensity,statement,actor,split
2391,./datasets/archive/audio_speech_actors_01-24/Actor_16/03-01-02-02-01-01-16.wav,01,02,02,01,16,02
2392,./datasets/archive/audio_speech_actors_01-24/Actor_16/03-01-07-02-01-01-16.wav,01,07,02,01,16,02
2393,./datasets/archive/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-01-16.wav,01,08,02,01,16,02
2394,./datasets/archive/audio_speech_actors_01-24/Actor_16/03-01-02-02-02-02-16.wav,01,02,02,02,16,03
2395,./datasets/archive/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-02-16.wav,01,08,02,01,16,03
2396,./datasets/archive/audio_speech_actors_01-24/Actor_16/03-01-07-02-02-02-16.wav,01,07,02,02,16,03
2397,./datasets/archive/audio_speech_actors_01-24/Actor_16/03-01-06-01-02-01-16.wav,01,06,01,02,16,03
2398,./datasets/archive/audio_speech_actors_01-24/Actor_16/03-01-07-01-01-01-16.wav,01,07,01,01,16,03
2399,./datasets/archive/audio_speech_actors_01-24/Actor_16/03-01-07-02-02-01-16.wav,01,07,02,02,16,03
2400,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-02-17.wav,01,08,01,02,17,01
2401,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-02-17.wav,01,06,02,01,17,01
2402,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-02-17.wav,01,06,01,02,17,01
2403,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-02-17.wav,01,07,02,01,17,01
2404,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-01-17.wav,01,04,01,02,17,01
2405,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-02-17.wav,01,07,01,02,17,01
2406,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-02-17.wav,01,01,01,01,17,01
2407,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-01-17.wav,01,04,01,01,17,01
2408,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-02-17.wav,01,03,02,02,17,01
2409,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-02-17.wav,01,07,01,01,17,01
2410,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-01-17.wav,01,08,01,02,17,01
2411,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav,01,07,01,01,17,01
2412,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-02-17.wav,01,04,01,01,17,01
2413,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-02-17.wav,01,07,02,02,17,01
2414,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-01-17.wav,01,06,02,01,17,01
2415,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-01-17.wav,01,06,01,01,17,01
2416,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-01-17.wav,01,03,02,01,17,01
2417,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-01-17.wav,01,06,01,02,17,01
2418,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-02-17.wav,01,05,01,02,17,01
2419,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-01-17.wav,01,06,02,02,17,01
2420,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-02-17.wav,01,06,01,01,17,01
2421,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-02-17.wav,01,03,01,02,17,01
2422,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-01-17.wav,01,03,01,02,17,01
2423,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-02-17.wav,01,05,02,01,17,01
2424,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-02-17.wav,01,06,02,02,17,01
2425,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-01-17.wav,01,07,02,01,17,01
2426,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-01-17.wav,01,03,01,01,17,01
2427,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-01-17.wav,01,05,02,02,17,01
2428,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-02-17.wav,01,02,02,01,17,01
2429,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-01-17.wav,01,01,01,01,17,01
2430,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-01-17.wav,01,08,02,01,17,01
2431,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-01-17.wav,01,03,02,02,17,01
2432,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-02-17.wav,01,02,01,02,17,01
2433,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-02-17.wav,01,04,02,02,17,01
2434,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-01-17.wav,01,04,02,01,17,01
2435,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-02-17.wav,01,04,02,01,17,01
2436,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-01-17.wav,01,05,01,02,17,01
2437,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-01-17.wav,01,02,01,02,17,01
2438,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-02-17.wav,01,08,01,01,17,01
2439,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-02-17.wav,01,02,01,01,17,01
2440,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-01-17.wav,01,07,02,02,17,01
2441,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-02-17.wav,01,08,02,01,17,01
2442,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-02-17.wav,01,05,01,01,17,01
2443,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-02-17.wav,01,08,02,02,17,01
2444,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-02-17.wav,01,04,01,02,17,01
2445,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-01-17.wav,01,01,01,02,17,01
2446,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-01-17.wav,01,02,02,01,17,01
2447,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-01-17.wav,01,02,01,01,17,01
2448,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-01-17.wav,01,05,01,01,17,02
2449,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-02-17.wav,01,03,01,01,17,02
2450,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-01-17.wav,01,08,02,02,17,02
2451,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-01-17.wav,01,05,02,01,17,02
2452,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-01-17.wav,01,04,02,02,17,02
2453,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-02-17.wav,01,02,02,02,17,02
2454,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-01-17.wav,01,02,02,02,17,03
2455,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-01-17.wav,01,08,01,01,17,03
2456,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-02-17.wav,01,05,02,02,17,03
2457,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-01-17.wav,01,07,01,02,17,03
2458,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-02-17.wav,01,01,01,02,17,03
2459,./datasets/archive/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-02-17.wav,01,03,02,01,17,03
2460,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-01-18.wav,01,02,01,01,18,01
2461,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-01-18.wav,01,07,02,01,18,01
2462,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-02-18.wav,01,06,01,02,18,01
2463,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-01-18.wav,01,02,02,02,18,01
2464,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-01-18.wav,01,05,01,02,18,01
2465,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-02-18.wav,01,03,02,01,18,01
2466,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-02-18.wav,01,05,01,01,18,01
2467,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-02-18.wav,01,07,02,01,18,01
2468,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-01-18.wav,01,08,02,02,18,01
2469,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-02-18.wav,01,08,02,02,18,01
2470,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-02-18.wav,01,05,02,02,18,01
2471,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-02-18.wav,01,06,02,01,18,01
2472,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-02-18.wav,01,01,01,02,18,01
2473,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-02-18.wav,01,04,01,01,18,01
2474,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav,01,03,01,02,18,01
2475,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav,01,03,01,01,18,01
2476,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-01-18.wav,01,06,02,02,18,01
2477,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-01-18.wav,01,01,01,02,18,01
2478,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-01-18.wav,01,08,02,01,18,01
2479,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-02-18.wav,01,07,02,02,18,01
2480,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-02-18.wav,01,02,02,02,18,01
2481,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-02-18.wav,01,05,01,02,18,01
2482,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-01-18.wav,01,06,01,02,18,01
2483,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-02-18.wav,01,02,02,01,18,01
2484,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-02-18.wav,01,04,02,01,18,01
2485,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-02-18.wav,01,07,01,02,18,01
2486,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-01-18.wav,01,06,01,01,18,01
2487,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-01-18.wav,01,02,02,01,18,01
2488,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav,01,05,02,01,18,01
2489,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-02-18.wav,01,02,01,02,18,01
2490,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-01-18.wav,01,03,02,01,18,01
2491,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-01-18.wav,01,07,01,01,18,01
2492,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-01-18.wav,01,02,01,02,18,01
2493,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-02-18.wav,01,08,02,01,18,01
2494,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-01-18.wav,01,01,01,01,18,01
2495,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-02-18.wav,01,06,02,02,18,01
2496,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-02-18.wav,01,01,01,01,18,01
2497,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-02-18.wav,01,08,01,01,18,01
2498,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav,01,05,02,02,18,01
2499,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-01-18.wav,01,04,02,01,18,01
2500,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-02-18.wav,01,07,01,01,18,01
2501,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-01-18.wav,01,06,02,01,18,01
2502,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-01-18.wav,01,07,02,02,18,01
2503,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-02-18.wav,01,06,01,01,18,01
2504,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-01-18.wav,01,05,02,01,18,01
2505,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-01-18.wav,01,08,01,01,18,01
2506,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-01-18.wav,01,05,01,01,18,01
2507,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-02-18.wav,01,08,01,02,18,01
2508,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-02-18.wav,01,03,01,01,18,02
2509,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav,01,04,01,01,18,02
2510,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav,01,04,01,02,18,02
2511,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav,01,04,01,02,18,02
2512,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-02-18.wav,01,02,01,01,18,02
2513,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-02-18.wav,01,03,02,02,18,02
2514,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-01-18.wav,01,03,01,02,18,03
2515,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-02-18.wav,01,04,02,02,18,03
2516,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-01-18.wav,01,03,02,02,18,03
2517,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav,01,07,01,02,18,03
2518,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-01-18.wav,01,08,01,02,18,03
2519,./datasets/archive/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav,01,04,02,02,18,03
2520,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-02-19.wav,01,05,02,02,19,01
2521,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav,01,02,02,01,19,01
2522,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav,01,01,01,01,19,01
2523,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-02-19.wav,01,08,02,02,19,01
2524,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-01-19.wav,01,05,02,01,19,01
2525,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-01-19.wav,01,08,01,02,19,01
2526,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav,01,04,02,02,19,01
2527,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav,01,02,01,01,19,01
2528,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-02-19.wav,01,06,01,02,19,01
2529,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-01-19.wav,01,06,01,01,19,01
2530,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav,01,04,02,02,19,01
2531,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-01-19.wav,01,05,02,02,19,01
2532,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav,01,03,02,02,19,01
2533,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-02-19.wav,01,07,02,02,19,01
2534,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-01-19.wav,01,06,01,02,19,01
2535,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-02-19.wav,01,04,02,01,19,01
2536,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav,01,02,01,01,19,01
2537,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav,01,02,01,02,19,01
2538,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-01-19.wav,01,03,02,01,19,01
2539,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav,01,03,01,02,19,01
2540,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-02-19.wav,01,07,01,01,19,01
2541,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav,01,08,02,02,19,01
2542,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav,01,04,01,02,19,01
2543,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-01-19.wav,01,06,02,01,19,01
2544,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav,01,02,01,02,19,01
2545,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-02-19.wav,01,08,02,01,19,01
2546,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav,01,03,02,02,19,01
2547,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-01-19.wav,01,07,02,01,19,01
2548,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav,01,08,01,01,19,01
2549,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav,01,03,01,01,19,01
2550,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav,01,01,01,02,19,01
2551,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-01-19.wav,01,07,02,02,19,01
2552,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav,01,04,01,01,19,01
2553,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-01-19.wav,01,07,01,02,19,01
2554,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-02-19.wav,01,08,01,02,19,01
2555,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-02-19.wav,01,06,02,02,19,01
2556,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav,01,01,01,01,19,01
2557,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-01-19.wav,01,05,01,02,19,01
2558,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-01-19.wav,01,05,01,01,19,01
2559,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-01-19.wav,01,06,02,02,19,01
2560,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-01-19.wav,01,07,01,01,19,01
2561,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav,01,04,01,02,19,01
2562,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-02-19.wav,01,06,02,01,19,01
2563,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav,01,08,01,01,19,01
2564,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-02-19.wav,01,07,02,01,19,01
2565,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-02-19.wav,01,05,02,01,19,01
2566,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav,01,03,01,02,19,01
2567,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav,01,02,02,01,19,01
2568,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav,01,04,01,01,19,02
2569,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav,01,03,02,01,19,02
2570,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-01-19.wav,01,02,02,02,19,02
2571,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav,01,02,02,02,19,02
2572,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav,01,01,01,02,19,02
2573,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav,01,03,01,01,19,02
2574,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-01-19.wav,01,04,02,01,19,03
2575,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-02-19.wav,01,06,01,01,19,03
2576,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-02-19.wav,01,05,01,01,19,03
2577,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-02-19.wav,01,05,01,02,19,03
2578,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-02-19.wav,01,07,01,02,19,03
2579,./datasets/archive/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav,01,08,02,01,19,03
2580,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-02-20.wav,01,06,02,02,20,01
2581,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav,01,07,01,01,20,01
2582,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-02-20.wav,01,02,02,01,20,01
2583,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav,01,03,02,01,20,01
2584,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-02-20.wav,01,02,02,02,20,01
2585,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav,01,05,01,02,20,01
2586,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav,01,08,01,02,20,01
2587,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-01-20.wav,01,02,02,01,20,01
2588,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav,01,04,02,02,20,01
2589,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav,01,04,01,02,20,01
2590,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav,01,07,02,02,20,01
2591,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav,01,06,01,01,20,01
2592,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav,01,04,02,01,20,01
2593,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-02-20.wav,01,02,01,02,20,01
2594,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-01-20.wav,01,02,01,02,20,01
2595,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav,01,04,01,01,20,01
2596,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav,01,07,01,01,20,01
2597,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav,01,03,02,02,20,01
2598,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav,01,04,01,02,20,01
2599,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-02-20.wav,01,01,01,01,20,01
2600,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav,01,08,02,02,20,01
2601,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-02-20.wav,01,06,01,01,20,01
2602,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav,01,03,02,01,20,01
2603,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav,01,06,02,02,20,01
2604,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav,01,03,02,02,20,01
2605,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav,01,05,02,02,20,01
2606,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav,01,03,01,01,20,01
2607,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav,01,08,02,02,20,01
2608,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav,01,05,01,01,20,01
2609,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav,01,04,02,02,20,01
2610,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav,01,04,02,01,20,01
2611,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav,01,05,02,02,20,01
2612,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav,01,08,01,02,20,01
2613,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-01-20.wav,01,02,01,01,20,01
2614,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-02-20.wav,01,01,01,02,20,01
2615,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-02-20.wav,01,02,01,01,20,01
2616,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav,01,08,02,01,20,01
2617,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav,01,05,01,02,20,01
2618,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav,01,08,02,01,20,01
2619,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav,01,05,01,01,20,01
2620,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-01-20.wav,01,07,02,01,20,01
2621,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav,01,07,01,02,20,01
2622,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-01-20.wav,01,06,01,02,20,01
2623,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-01-20.wav,01,01,01,01,20,01
2624,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav,01,03,01,02,20,01
2625,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-01-20.wav,01,02,02,02,20,01
2626,./datasets/archive/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav,01,07,01,02,20,01
